Date,Open,High,Low,Close,Adj Close,Volume
2015-06-22,18027.63,18188.81,17890.36,17946.68,.00,495840000
2015-06-29,17936.74,17936.74,17576.50,17730.11,.00,412890000
2015-07-06,17728.08,17797.49,17465.68,17760.41,.00,452120000
2015-07-13,17787.27,18131.61,17787.27,18086.45,.00,435120000
2015-07-20,18085.91,18137.12,17553.73,17568.53,.00,479670000
2015-07-27,17561.78,17783.59,17399.17,17689.86,.00,497220000
2015-08-03,17696.74,17704.76,17279.08,17373.38,.00,467360000
2015-08-10,17375.18,17629.13,17125.81,17477.40,.00,486510000
2015-08-17,17472.66,17568.40,16459.55,16459.75,.00,611700000
2015-08-24,16459.75,16669.97,15370.33,16643.01,.00,1019330000
2015-08-31,16632.02,16632.02,15979.95,16102.38,.00,683310000
2015-09-08,16109.93,16664.65,16109.93,16433.09,.00,469980000
2015-09-14,16450.86,16933.43,16330.87,16384.58,.00,756620000
2015-09-21,16406.10,16578.60,16016.36,16314.67,.00,548780000
2015-09-28,16313.26,16472.77,15942.37,16472.37,.00,655120000
2015-10-05,16502.10,17110.88,16502.10,17084.49,.00,567820000
2015-10-12,17082.29,17220.02,16887.67,17215.97,.00,560850000
2015-10-19,17209.43,17679.37,17129.19,17646.70,.00,642710000
2015-10-26,17649.57,17799.96,17540.57,17663.54,.00,585800000
2015-11-02,17672.62,17977.85,17655.02,17910.33,.00,499380000
2015-11-09,17900.78,17900.78,17238.89,17245.24,.00,573380000
2015-11-16,17229.94,17914.34,17210.43,17823.81,.00,679360000
2015-11-23,17823.61,17868.18,17683.51,17813.39,.00,426930000
2015-11-30,17802.84,17901.58,17425.56,17847.63,.00,626940000
2015-12-07,17845.49,17845.49,17230.50,17265.21,.00,577230000
2015-12-14,17277.11,17796.76,17124.31,17128.55,.00,850100000
2015-12-21,17154.94,17607.92,17116.73,17552.17,.00,339650000
2015-12-28,17535.66,17750.02,17421.16,17425.03,.00,283080000
2016-01-04,17405.48,17405.48,16314.57,16346.45,.00,692150000
2016-01-11,16358.71,16593.51,15842.11,15988.08,.00,796840000
2016-01-19,16009.45,16171.96,15450.56,16093.51,.00,627220000
2016-01-25,16086.46,16466.30,15863.72,16466.30,.00,727870000
2016-02-01,16453.63,16510.98,15960.45,16204.97,.00,653030000
2016-02-08,16147.51,16201.89,15503.01,15973.84,.00,720530000
2016-02-16,16012.39,16511.84,16012.39,16391.99,.00,505400000
2016-02-22,16417.13,16795.98,16165.86,16639.97,.00,486630000
2016-02-29,16634.15,17062.38,16510.40,17006.77,.00,533760000
2016-03-07,16991.29,17220.09,16821.86,17213.31,.00,566350000
2016-03-14,17207.49,17620.58,17120.35,17602.30,.00,747110000
2016-03-21,17589.70,17648.94,17399.01,17515.73,.00,348200000
2016-03-28,17526.08,17811.48,17434.27,17792.75,.00,443440000
2016-04-04,17799.39,17806.38,17484.23,17576.96,.00,469980000
2016-04-11,17586.48,17962.14,17553.57,17897.46,.00,482500000
2016-04-18,17890.20,18167.63,17848.22,18003.75,.00,516260000
2016-04-25,17990.94,18084.66,17651.98,17773.64,.00,523020000
2016-05-02,17783.78,17912.35,17580.38,17740.63,.00,433730000
2016-05-09,17743.85,17934.61,17512.48,17535.32,.00,423970000
2016-05-16,17531.76,17755.80,17331.07,17500.94,.00,478340000
2016-05-23,17507.04,17891.71,17480.05,17873.22,.00,395580000
2016-05-31,17891.50,17899.24,17664.79,17807.06,.00,383750000
2016-06-06,17825.69,18016.00,17812.34,17865.34,.00,382110000
2016-06-13,17830.50,17893.28,17471.29,17675.16,.00,630190000
2016-06-20,17736.87,18011.07,17356.34,17400.75,.00,611020000
2016-06-27,17355.21,18002.38,17063.08,17949.37,.00,572500000
2016-07-05,17904.45,18166.77,17713.45,18146.74,.00,371680000
2016-07-11,18161.53,18557.43,18161.53,18516.55,.00,462710000
2016-07-18,18521.55,18622.01,18469.67,18570.85,.00,429120000
2016-07-25,18554.49,18555.69,18368.82,18432.24,.00,470850000
2016-08-01,18434.50,18543.53,18247.79,18543.53,.00,408620000
2016-08-08,18541.89,18638.34,18468.78,18576.47,.00,327730000
2016-08-15,18588.59,18722.61,18468.68,18552.57,.00,364830000
2016-08-22,18535.86,18631.60,18335.34,18395.40,.00,362920000
2016-08-29,18421.29,18544.76,18295.48,18491.96,.00,380780000
2016-09-06,18493.40,18551.54,18085.45,18085.45,.00,351010000
2016-09-12,18028.95,18358.69,17992.21,18123.80,.00,687510000
2016-09-19,18154.82,18449.88,18093.05,18261.45,.00,404830000
2016-09-26,18217.76,18369.62,18052.16,18308.15,.00,508640000
2016-10-03,18279.60,18319.73,18116.26,18240.49,.00,385760000
2016-10-10,18282.95,18399.96,17959.95,18138.38,.00,403160000
2016-10-17,18135.85,18252.20,18049.77,18145.71,.00,445240000
2016-10-24,18197.14,18275.04,18062.30,18161.19,.00,449450000
2016-10-31,18176.60,18193.68,17883.56,17888.28,.00,475590000
2016-11-07,17994.64,18873.66,17994.64,18847.66,.00,618070000
2016-11-14,18876.77,18934.05,18806.06,18867.93,.00,500050000
2016-11-21,18898.68,19152.14,18883.10,19152.14,.00,289600000
2016-11-28,19122.14,19225.29,19062.22,19170.42,.00,528260000
2016-12-05,19244.35,19757.74,19184.74,19756.85,.00,1647000000
2016-12-12,19770.20,19966.43,19747.74,19843.41,.00,2061330000
2016-12-19,19836.66,19987.63,19832.95,19933.81,.00,1259580000
2016-12-27,19943.46,19981.11,19718.67,19762.60,.00,790840000
2017-01-03,19872.86,19999.63,19775.93,19963.80,.00,1166810000
2017-01-09,19931.41,19973.42,19770.47,19885.73,.00,1493140000
2017-01-17,19848.82,19882.99,19677.94,19827.25,.00,1358670000
2017-01-23,19794.79,20125.58,19732.36,20093.78,.00,1773250000
2017-01-30,20028.62,20081.48,19784.77,20071.46,.00,1809140000
2017-02-06,20025.61,20298.21,20002.81,20269.37,.00,1479340000
2017-02-13,20338.54,20639.87,20322.95,20624.05,.00,1750320000
2017-02-21,20663.43,20840.70,20663.37,20821.76,.00,1242060000
2017-02-27,20808.71,21169.11,20774.76,21005.71,.00,1562900000
2017-03-06,20955.71,20986.43,20777.16,20902.98,.00,1429420000
2017-03-13,20899.28,21000.11,20786.31,20914.62,.00,1642310000
2017-03-20,20916.27,20970.04,20529.67,20596.72,.00,1521050000
2017-03-27,20488.35,20753.78,20412.80,20663.22,.00,1382040000
2017-04-03,20665.17,20887.50,20517.82,20656.10,.00,1279490000
2017-04-10,20668.22,20750.33,20453.25,20453.25,.00,989080000
2017-04-17,20484.75,20644.41,20379.55,20547.76,.00,1469250000
2017-04-24,20723.59,21070.90,20723.59,20940.51,.00,1654810000
2017-05-01,20962.73,21006.94,20847.95,21006.94,.00,1473570000
2017-05-08,20991.26,21046.85,20798.90,20896.61,.00,1408670000
2017-05-15,20923.63,21033.53,20553.45,20804.84,.00,1835720000
2017-05-22,20867.77,21112.32,20860.16,21080.28,.00,1281220000
2017-05-30,21045.49,21225.04,20942.57,21206.29,.00,1220820000
2017-06-05,21195.03,21305.35,21113.31,21271.97,.00,1554270000
2017-06-12,21259.95,21391.97,21186.15,21384.28,.00,2067140000
2017-06-19,21444.75,21535.03,21333.89,21394.76,.00,1531180000
2017-06-26,21434.68,21506.21,21197.08,21349.63,.00,1455570000
2017-07-03,21392.30,21562.75,21305.38,21414.34,.00,1023190000
2017-07-10,21381.23,21681.53,21279.30,21637.74,.00,1253640000
2017-07-17,21633.97,21661.91,21471.14,21580.07,.00,1425710000
2017-07-24,21577.78,21841.18,21496.13,21830.31,.00,1559570000
2017-07-31,21863.39,22092.81,21861.71,22092.81,.00,1505210000
2017-08-07,22100.20,22179.11,21842.74,21858.32,.00,1293910000
2017-08-14,21945.64,22085.71,21641.63,21674.51,.00,1389120000
2017-08-21,21671.36,21912.83,21600.34,21813.67,.00,1203720000
2017-08-28,21832.50,22038.97,21673.58,21987.56,.00,1321950000
2017-09-05,21912.37,21921.09,21709.63,21797.79,.00,1274810000
2017-09-11,21927.79,22275.02,21927.79,22268.34,.00,1794560000
2017-09-18,22297.92,22419.51,22283.35,22349.59,.00,1517400000
2017-09-25,22320.47,22405.63,22219.11,22405.09,.00,1499120000
2017-10-02,22423.47,22777.04,22416.00,22773.67,.00,1210940000
2017-10-09,22779.73,22905.33,22739.38,22871.72,.00,1497390000
2017-10-16,22892.92,23328.84,22887.12,23328.63,.00,1616920000
2017-10-23,23348.95,23485.25,23251.11,23434.19,.00,2152710000
2017-10-30,23405.75,23557.06,23327.87,23539.19,.00,1846500000
2017-11-06,23533.96,23602.12,23310.02,23422.21,.00,1531660000
2017-11-13,23367.47,23492.19,23242.75,23358.24,.00,2244910000
2017-11-20,23370.71,23617.80,23360.58,23557.99,.00,1032350000
2017-11-27,23552.86,24327.82,23545.02,24231.59,.00,1923080000
2017-12-04,24424.11,24534.04,24101.24,24329.16,.00,1720810000
2017-12-11,24338.11,24688.62,24314.74,24651.74,.00,1918600000
2017-12-18,24739.56,24876.07,24697.11,24754.06,.00,1626670000
2017-12-26,24715.84,24871.66,24708.42,24719.22,.00,905900000
2018-01-02,24809.35,25299.79,24741.70,25295.87,.00,1559220000
2018-01-08,25308.40,25810.43,25235.41,25803.19,.00,1739570000
2018-01-16,25987.62,26153.42,25702.99,26071.72,.00,2207020000
2018-01-22,26025.32,26616.71,25974.65,26616.71,.00,2262650000
2018-01-29,26584.28,26608.90,25490.66,25520.96,.00,2281960000
2018-02-05,25337.87,25520.53,23360.29,24190.90,.00,3435540000
2018-02-12,24337.76,25432.42,24290.48,25219.38,.00,2125690000
2018-02-20,25124.91,25313.91,24792.99,25309.99,.00,1591900000
2018-02-26,25403.35,25800.35,24217.76,24538.06,.00,2307030000
2018-03-05,24471.31,25336.33,24387.15,25335.74,.00,1808620000
2018-03-12,25372.44,25449.15,24668.83,24946.51,.00,2137840000
2018-03-19,24893.69,24977.65,23509.06,23533.20,.00,1985560000
2018-03-26,23825.74,24446.22,23708.73,24103.11,.00,1997610000
2018-04-02,24076.60,24622.26,23344.52,23932.76,.00,2036270000
2018-04-09,24037.52,24646.45,23954.83,24360.14,.00,1703760000
2018-04-16,24483.15,24858.97,24375.04,24462.94,.00,1868390000
2018-04-23,24488.07,24579.94,23823.08,24311.19,.00,2039480000
2018-04-30,24410.41,24498.23,23531.31,24262.51,.00,1900790000
2018-05-07,24317.66,24868.65,24198.34,24831.17,.00,1592550000
2018-05-14,24879.37,24994.19,24629.39,24715.09,.00,1449920000
2018-05-21,24883.06,25086.49,24605.90,24753.09,.00,1600990000
2018-05-29,24606.59,24714.48,24247.84,24635.21,.00,1466130000
2018-06-04,24727.55,25326.09,24710.82,25316.53,.00,1638020000
2018-06-11,25336.67,25402.83,24894.38,25090.48,.00,1872730000
2018-06-18,24944.28,25003.10,24406.63,24580.89,.00,1896510000
2018-06-25,24463.73,24569.02,23997.21,24271.41,.00,1688140000
2018-07-02,24161.53,24520.29,24077.56,24456.48,.00,862190000
2018-07-09,24519.20,25043.21,24518.43,25019.41,.00,1201660000
2018-07-16,25025.58,25215.32,24979.64,25058.12,.00,1294430000
2018-07-23,25036.90,25587.24,24983.33,25451.06,.00,1404640000
2018-07-30,25439.32,25500.16,25120.07,25462.58,.00,1508180000
2018-08-06,25437.43,25692.72,25222.88,25313.14,.00,1146120000
2018-08-13,25327.19,25728.16,24965.77,25669.32,.00,1361600000
2018-08-20,25727.70,25888.82,25608.02,25790.35,.00,1104270000
2018-08-27,25882.71,26167.94,25879.77,25964.82,.00,1160820000
2018-09-04,25916.07,26073.68,25805.95,25916.54,.00,1087540000
2018-09-10,25991.91,26211.11,25754.32,26154.67,.00,1290340000
2018-09-17,26151.66,26769.16,26030.35,26743.50,.00,1642660000
2018-09-24,26705.25,26709.94,26349.34,26458.31,.00,1241960000
2018-10-01,26598.36,26951.81,26301.81,26447.05,.00,1333440000
2018-10-08,26399.45,26539.94,24899.77,25339.99,.00,1914170000
2018-10-15,25332.46,25817.68,25236.01,25444.34,.00,1570160000
2018-10-22,25492.14,25561.34,24445.19,24688.31,.00,2192750000
2018-10-29,24818.98,25578.98,24122.23,25270.83,.00,2176280000
2018-11-05,25261.47,26277.82,25261.47,25989.30,.00,1582070000
2018-11-12,25959.33,25966.71,24787.79,25413.22,.00,1818050000
2018-11-19,25392.61,25392.61,24268.74,24285.95,.00,1249320000
2018-11-26,24364.13,25549.71,24364.13,25538.46,.00,1764050000
2018-12-03,25779.57,25980.21,24242.22,24388.95,.00,1677300000
2018-12-10,24360.95,24828.29,23881.37,24100.51,.00,1793890000
2018-12-17,23986.83,24088.08,22396.34,22445.37,.00,2855570000
2018-12-24,22317.28,23381.88,21712.53,23062.40,.00,1485950000
2018-12-31,23153.94,23518.64,22638.41,23433.16,.00,1430660000
2019-01-07,23474.26,24084.71,23301.59,23995.95,.00,1576990000
2019-01-14,23880.53,24750.22,23765.24,24706.35,.00,1533520000
2019-01-22,24607.76,24860.15,24244.31,24737.20,.00,1354140000
2019-01-28,24596.98,25193.15,24323.94,25063.89,.00,1954810000
2019-02-04,25062.12,25439.04,24883.04,25106.33,.00,1400450000
2019-02-11,25142.81,25883.72,25009.10,25883.25,.00,1424680000
2019-02-19,25849.85,26052.90,25762.21,26031.81,.00,1103970000
2019-02-25,26126.15,26241.42,25877.24,26026.32,.00,1423240000
2019-03-04,26122.19,26155.98,25252.46,25450.24,.00,1363660000
2019-03-11,25208.00,25927.91,25208.00,25848.87,.00,1878630000
2019-03-18,25801.88,26109.68,25501.45,25502.32,.00,1689160000
2019-03-25,25490.72,25949.32,25372.26,25928.68,.00,1416360000
2019-04-01,26075.10,26487.57,26071.69,26424.99,.00,1281080000
2019-04-08,26312.67,26436.68,26062.59,26412.30,.00,1258510000
2019-04-15,26407.76,26602.42,26316.42,26559.54,.00,1253590000
2019-04-22,26510.77,26695.96,26310.28,26543.33,.00,1441650000
2019-04-29,26559.87,26689.39,26180.36,26504.95,.00,1460130000
2019-05-06,26160.62,26476.27,25469.86,25942.37,.00,1523740000
2019-05-13,25568.06,25957.63,25222.51,25764.00,.00,1528250000
2019-05-20,25655.31,25898.27,25328.09,25585.69,.00,1300500000
2019-05-28,25616.55,25717.63,24809.51,24815.04,.00,1165380000
2019-06-03,24830.16,26072.75,24680.57,25983.94,.00,1383670000
2019-06-10,26090.22,26248.67,25958.66,26089.61,.00,1147880000
2019-06-17,26108.53,26907.37,26049.80,26719.13,.00,1477670000
2019-06-24,26727.61,26806.52,26465.32,26599.96,.00,1535170000
2019-07-01,26805.86,26966.00,26616.21,26922.12,.00,828950000
2019-07-08,26835.64,27333.79,26665.57,27332.03,.00,1141300000
2019-07-15,27364.69,27398.68,27068.79,27154.20,.00,1123420000
2019-07-22,27174.18,27368.81,27062.48,27192.45,.00,1184550000
2019-07-29,27192.24,27281.65,26249.22,26485.01,.00,1643210000
2019-08-05,26259.23,26413.36,25440.39,26287.44,.00,1607980000
2019-08-12,26169.91,26426.97,25339.60,25886.01,.00,1469350000
2019-08-19,26020.06,26388.78,25507.18,25628.90,.00,1286600000
2019-08-26,25826.05,26514.62,25637.43,26403.28,.00,1118190000
2019-09-03,26198.26,26860.87,25978.22,26797.46,.00,892290000
2019-09-09,26866.23,27306.73,26717.05,27219.52,.00,1373320000
2019-09-16,27146.06,27272.17,26899.15,26935.07,.00,1367060000
2019-09-23,26851.45,27079.68,26704.96,26820.25,.00,1190170000
2019-09-30,26852.33,27046.21,25743.46,26573.72,.00,1255350000
2019-10-07,26502.33,27013.97,26139.80,26816.59,.00,1129610000
2019-10-14,26766.43,27120.11,26749.18,26770.20,.00,1150300000
2019-10-21,26852.67,27015.37,26714.34,26958.06,.00,1282420000
2019-10-28,27040.33,27347.43,26918.29,27347.36,.00,1336830000
2019-11-04,27402.06,27774.67,27402.06,27681.24,.00,1277750000
2019-11-11,27580.66,28004.89,27517.67,28004.89,.00,1282100000
2019-11-18,27993.22,28090.21,27675.28,27875.62,.00,1203150000
2019-11-25,27917.77,28174.97,27917.77,28051.41,.00,891310000
2019-12-02,28109.74,28109.84,27325.13,28015.06,.00,1162070000
2019-12-09,27987.05,28290.73,27801.80,28135.38,.00,1172160000
2019-12-16,28191.67,28608.64,28191.67,28455.09,.00,1729780000
2019-12-23,28491.78,28701.66,28491.78,28645.26,.00,647930000
2019-12-30,28654.76,28872.80,28376.49,28634.88,.00,866350000
2020-01-06,28465.50,29009.07,28418.63,28823.77,.00,1316300000
2020-01-13,28869.01,29373.62,28819.43,29348.10,.00,1371470000
2020-01-21,29269.05,29341.21,28843.31,28989.73,.00,1291150000
2020-01-27,28542.49,28944.24,28169.53,28256.03,.00,1700440000
2020-02-03,28319.65,29408.05,28319.65,29102.51,.00,1514760000
2020-02-10,28995.66,29568.57,28995.66,29398.08,.00,1361730000
2020-02-18,29282.78,29409.09,28892.70,28992.41,.00,1096230000
2020-02-24,28402.93,28402.93,24681.01,25409.36,.00,3019270000
2020-03-02,25590.51,27102.34,25226.62,25864.78,.00,2819020000
2020-03-09,24992.36,25020.99,21154.46,23185.62,.00,3820590000
2020-03-16,20917.53,21768.28,18917.46,19173.98,.00,4087140000
2020-03-23,19028.36,22595.06,18213.65,21636.78,.00,3677640000
2020-03-30,21678.22,22480.37,20735.02,21052.53,.00,2602980000
2020-04-06,21693.63,24008.99,21693.63,23719.37,.00,2244560000
2020-04-13,23698.93,24264.21,23095.35,24242.49,.00,2314860000
2020-04-20,24095.10,24108.69,22941.88,23775.27,.00,2026740000
2020-04-27,23866.15,24764.77,23645.30,23723.69,.00,2150930000
2020-05-04,23581.55,24349.90,23361.16,24331.32,.00,1808170000
2020-05-11,24256.45,24382.09,22789.62,23685.42,.00,2146040000
2020-05-18,24059.98,24718.46,24059.98,24465.16,.00,1827230000
2020-05-26,24781.84,25758.79,24781.84,25383.11,.00,1741030000
2020-06-01,25342.99,27338.30,25220.66,27110.98,.00,2004210000
2020-06-08,27232.93,27580.21,25078.41,25605.54,.00,2422780000
2020-06-15,25270.39,26611.03,24843.18,25871.46,.00,2277340000
2020-06-22,25865.08,26314.97,24971.03,25015.55,.00,2217300000
2020-06-29,25152.45,26204.41,25096.16,25827.36,.00,1511160000
2020-07-06,25996.08,26297.53,25523.51,26075.30,.00,1750590000
2020-07-13,26225.07,27071.33,25994.98,26671.95,.00,1795650000
2020-07-20,26660.29,27035.24,26402.86,26469.89,.00,1992630000
2020-07-27,26447.67,26625.46,25992.28,26428.32,.00,1949190000
2020-08-03,26542.32,27456.24,26534.38,27433.48,.00,1795360000
2020-08-10,27488.21,28154.88,27488.21,27931.02,.00,1764470000
2020-08-17,27970.05,27999.81,27526.25,27930.33,.00,1551760000
2020-08-24,28077.58,28733.35,28041.75,28653.87,.00,1823450000
2020-08-31,28643.66,29199.35,27664.68,28133.31,.00,2824960000
2020-09-08,27925.23,28206.21,27447.08,27665.64,.00,1919630000
2020-09-14,27718.74,28364.77,27487.97,27657.42,.00,2347860000
2020-09-21,27484.71,27484.71,26537.01,27173.96,.00,2240560000
2020-09-28,27362.14,28041.46,27338.09,27682.81,.00,1924450000
2020-10-05,27825.42,28676.29,27728.03,28586.90,.00,1720790000
2020-10-12,28671.12,28957.90,28181.54,28606.31,.00,2075670000
2020-10-19,28633.55,28711.93,28040.18,28335.57,.00,1685960000
2020-10-26,28185.82,28185.82,26143.77,26501.60,.00,2191290000
2020-11-02,26691.28,28495.05,26691.28,28323.40,.00,1895680000
2020-11-09,29467.90,29933.83,28902.13,29479.81,.00,2295120000
2020-11-16,29672.36,29964.29,29228.38,29263.48,.00,1810200000
2020-11-23,29332.82,30116.51,29332.82,29910.37,.00,1320030000
2020-11-30,29854.51,30218.26,29463.64,30218.26,.00,2128410000
2020-12-07,30233.03,30319.70,29820.84,30046.37,.00,1776940000
2020-12-14,30123.91,30343.59,29849.15,30179.05,.00,2261940000
2020-12-21,30159.00,30304.14,29755.53,30199.87,.00,1245910000
2020-12-28,30283.23,30637.47,30274.24,30606.48,.00,1236460000
2021-01-04,30627.47,31193.40,29881.82,31097.97,.00,2135380000
2021-01-11,31015.37,31223.78,30612.67,30814.26,.00,1993220000
2021-01-19,30887.42,31272.22,30865.03,30996.98,.00,1626200000
2021-01-25,30989.85,31121.42,29856.30,29982.62,.00,2413970000
2021-02-01,30054.73,31252.18,30014.97,31148.24,.00,1617690000
2021-02-08,31191.20,31543.82,31191.20,31458.40,.00,1500320000
2021-02-16,31472.08,31647.53,31285.32,31494.32,.00,1351780000
2021-02-22,31381.12,32009.64,30911.37,30932.37,.00,2244130000
2021-03-01,31065.90,31668.34,30547.53,31496.30,.00,2172260000
2021-03-08,31512.15,32793.32,31512.15,32778.64,.00,2111200000
2021-03-15,32798.84,33227.78,32505.07,32627.97,.00,2368020000
2021-03-22,32601.82,33098.83,32071.41,33072.88,.00,1962890000
2021-03-29,33087.55,33259.00,32905.13,33153.21,.00,1385140000
2021-04-05,33222.38,33810.87,33222.38,33800.60,.00,1536100000
2021-04-12,33775.06,34256.75,33545.84,34200.67,.00,1630620000
2021-04-19,34182.38,34182.38,33687.01,34043.49,.00,1644650000
2021-04-26,34044.23,34148.94,33744.28,33874.85,.00,1687490000
2021-05-03,33904.89,34811.39,33765.68,34777.76,.00,1569640000
2021-05-10,34785.27,35091.56,33555.22,34382.13,.00,1810200000
2021-05-17,34375.29,34415.48,33473.80,34207.84,.00,1556490000
2021-05-24,34253.87,34631.11,34253.87,34529.45,.00,1607030000
2021-06-01,34584.19,34849.32,34334.41,34756.39,.00,1118940000
2021-06-07,34766.20,34820.91,34328.65,34479.60,.00,1363810000
2021-06-14,34472.52,34472.52,33271.93,33290.08,.00,1833720000
2021-06-21,33312.07,34501.02,33312.07,34433.84,.00,1565090000
2021-06-28,34428.10,34821.93,34186.13,34786.35,.00,1428340000
2021-07-06,34790.16,34893.72,34145.59,34870.16,.00,1288570000
2021-07-12,34836.75,35090.01,34647.82,34687.85,.00,1605000000
2021-07-19,34528.48,35095.33,33741.76,35061.55,.00,1750200000
2021-07-26,35055.86,35171.52,34871.13,34935.47,.00,1432660000
2021-08-02,34968.56,35246.79,34714.33,35208.51,.00,1191890000
2021-08-09,35229.67,35610.57,35041.24,35515.38,.00,1164080000
2021-08-16,35490.83,35490.80,35231.90,35351.87,.00,78548282
